tweet_id,timestamp,source,expanded_urls,rating,dog_stage,favorite_count,retweet_count
728986383096946689,2016-05-07,twitter,rateDogs photo,11,None,3354,886
729113531270991872,2016-05-08,twitter,rateDogs photo,10,None,1999,358
729463711119904772,2016-05-09,twitter,rateDogs photo,13,None,6147,2491
729823566028484608,2016-05-10,twitter,rateDogs photo,13,None,4226,1339
729854734790754305,2016-05-10,twitter,rateDogs photo,11,None,4269,1214
730196704625098752,2016-05-11,twitter,rateDogs photo,6,None,5172,2084
730211855403241472,2016-05-11,twitter,rateDogs photo,11,None,4052,1143
730427201120833536,2016-05-11,twitter,rateDogs photo,11,None,3674,1127
730573383004487680,2016-05-12,twitter,rateDogs photo,10,pupper,5216,2338
730924654643314689,2016-05-13,twitter,rateDogs photo,9,None,6490,2151
731156023742988288,2016-05-13,twitter,rateDogs photo,12,doggo,4062,1380
731285275100512256,2016-05-14,twitter,rateDogs photo,12,None,3695,1071
732005617171337216,2016-05-16,twitter,rateDogs photo,11,None,15826,5913
732375214819057664,2016-05-17,twitter,rateDogs photo,11,doggo,8561,2726
732585889486888962,2016-05-17,twitter,rateDogs photo,10,None,3905,838
732726085725589504,2016-05-18,twitter,rateDogs photo,11,None,3744,958
732732193018155009,2016-05-18,twitter,rateDogs photo,12,None,2588,581
733109485275860992,2016-05-19,twitter,rateDogs photo,12,pupper,47255,17441
733460102733135873,2016-05-20,twitter,rateDogs photo,11,None,4463,1390
733482008106668032,2016-05-20,twitter,rateDogs photo,10,None,3336,1029
733822306246479872,2016-05-21,twitter,rateDogs photo,10,floofer,3890,1094
733828123016450049,2016-05-21,twitter,rateDogs photo,10,None,3809,840
734559631394082816,2016-05-23,vine,rateDogs vine,10,None,1585,430
734776360183431168,2016-05-23,twitter,rateDogs photo,11,None,2655,586
734787690684657664,2016-05-23,twitter,rateDogs photo,13,None,13334,6825
734912297295085568,2016-05-24,twitter,rateDogs photo,10,None,2908,557
735137028879360001,2016-05-24,twitter,rateDogs photo,9,pupper,3321,1049
735256018284875776,2016-05-24,twitter,rateDogs photo,8,doggo,3554,960
735274964362878976,2016-05-25,twitter,rateDogs photo,11,None,13800,5502
735635087207878657,2016-05-26,twitter,rateDogs photo,11,None,6569,2568
735648611367784448,2016-05-26,twitter,rateDogs photo,12,pupper,4255,1189
735991953473572864,2016-05-27,twitter,rateDogs photo,11,None,3825,1247
736010884653420544,2016-05-27,twitter,rateDogs photo,10,None,8397,3231
736225175608430592,2016-05-27,twitter,rateDogs photo,10,None,8637,3002
736365877722001409,2016-05-28,twitter,rateDogs photo,11,pupper,4239,1359
736392552031657984,2016-05-28,vine,rateDogs vine,13,pupper,18852,8071
736736130620620800,2016-05-29,twitter,rateDogs photo,13,None,4588,1888
737310737551491075,2016-05-30,twitter,rateDogs video,13,pupper,15603,8042
737322739594330112,2016-05-30,twitter,rateDogs photo,9,None,3829,880
737445876994609152,2016-05-31,twitter,rateDogs photo,13,floofer,10947,4846
737678689543020544,2016-05-31,twitter,rateDogs photo,11,None,5358,1456
737800304142471168,2016-06-01,twitter,rateDogs photo,10,None,10603,3757
737826014890496000,2016-06-01,twitter,rateDogs photo,10,None,5594,1921
738156290900254721,2016-06-01,twitter,rateDogs photo,10,None,2688,715
738166403467907072,2016-06-02,twitter,rateDogs photo,12,None,9337,3705
738184450748633089,2016-06-02,twitter,rateDogs photo,9,None,4590,1319
738402415918125056,2016-06-02,twitter,rateDogs photo,10,None,3480,926
738537504001953792,2016-06-03,twitter,rateDogs photo,11,puppo,5417,1700
738883359779196928,2016-06-04,twitter,rateDogs photo,10,None,3546,884
738885046782832640,2016-06-04,twitter,rateDogs photo,11,None,4001,1237
739238157791694849,2016-06-04,twitter,rateDogs video,13,doggo,120180,62504
739485634323156992,2016-06-05,twitter,rateDogs photo,6,None,7652,3197
739544079319588864,2016-06-05,twitter,rateDogs photo,10,None,42226,23301
739606147276148736,2016-06-05,twitter,rateDogs photo,9,pupper,5719,1802
739623569819336705,2016-06-06,vine,rateDogs vine,12,doggo,4041,1478
739844404073074688,2016-06-06,twitter,rateDogs photo,12,None,4021,925
739932936087216128,2016-06-06,twitter,rateDogs photo,10,None,4306,1174
739979191639244800,2016-06-07,twitter,rateDogs photo,12,None,21192,6432
740214038584557568,2016-06-07,twitter,rateDogs photo,10,None,7115,2134
740359016048689152,2016-06-08,twitter,rateDogs photo,9,None,3503,928
740365076218183684,2016-06-08,twitter,rateDogs photo,10,None,2638,474
740373189193256964,2016-06-08,twitter,rateDogs photo,14,None,36908,14485
740676976021798912,2016-06-08,twitter,rateDogs photo,11,pupper,19282,7413
740699697422163968,2016-06-09,twitter,rateDogs photo,8,None,3010,846
740711788199743490,2016-06-09,twitter,rateDogs photo,9,None,3624,1015
740995100998766593,2016-06-09,twitter,rateDogs photo,10,None,6814,3006
741067306818797568,2016-06-10,twitter,rateDogs photo,12,pupper,10035,3364
741099773336379392,2016-06-10,vine,rateDogs vine,11,None,10675,6020
741303864243200000,2016-06-10,twitter,rateDogs photo,12,None,9322,3515
741438259667034112,2016-06-11,twitter,rateDogs photo,9,None,3902,909
741743634094141440,2016-06-11,twitter,rateDogs photo,11,pupper,8691,3002
741793263812808706,2016-06-12,twitter,rateDogs photo,10,None,4845,1642
742150209887731712,2016-06-13,twitter,rateDogs photo,8,pupper,5468,1697
742161199639494656,2016-06-13,twitter,rateDogs photo,12,None,4611,1492
742385895052087300,2016-06-13,twitter,rateDogs photo,11,None,7223,2168
742423170473463808,2016-06-13,twitter,rateDogs photo,12,None,10465,4134
742465774154047488,2016-06-13,twitter,rateDogs photo,14,pupper,7707,4221
742528092657332225,2016-06-14,twitter,rateDogs photo,10,None,4724,2165
742534281772302336,2016-06-14,vine,rateDogs vine,11,doggo,7495,3856
743210557239623680,2016-06-15,twitter,rateDogs photo,10,None,4073,1477
743222593470234624,2016-06-15,twitter,rateDogs photo,12,pupper,6588,2072
743253157753532416,2016-06-16,twitter,rateDogs photo,10,puppo,4500,1317
743510151680958465,2016-06-16,twitter,rateDogs video,13,None,8400,4020
743545585370791937,2016-06-16,twitter,rateDogs photo,11,None,3745,1018
743595368194129920,2016-06-17,twitter,rateDogs photo,7,None,19648,7143
743609206067040256,2016-06-17,twitter,rateDogs photo,10,None,4774,1496
743895849529389061,2016-06-17,twitter,rateDogs photo,10,None,3877,1042
743980027717509120,2016-06-18,twitter,rateDogs photo,11,None,4417,1185
744223424764059648,2016-06-18,twitter,external twitter post,12,pupper,1808,406
744234799360020481,2016-06-18,twitter,rateDogs video,13,doggo,127311,76659
744334592493166593,2016-06-19,twitter,rateDogs photo,11,None,7200,2331
744709971296780288,2016-06-20,twitter,rateDogs photo,10,None,5958,1695
744971049620602880,2016-06-20,twitter,rateDogs photo,12,None,8383,2936
744995568523612160,2016-06-20,twitter,rateDogs photo,9,puppo,3179,683
745057283344719872,2016-06-21,twitter,rateDogs photo,12,None,7704,2487
745074613265149952,2016-06-21,vine,rateDogs vine,11,None,8340,3839
745314880350101504,2016-06-21,twitter,rateDogs photo,12,None,7626,3019
745422732645535745,2016-06-22,twitter,rateDogs photo,9,None,9134,2652
745433870967832576,2016-06-22,twitter,rateDogs photo,10,doggo,7564,2771
745712589599014916,2016-06-22,twitter,rateDogs photo,7,None,7445,2532
745789745784041472,2016-06-23,twitter,rateDogs photo,10,None,4305,1164
746056683365994496,2016-06-23,twitter,rateDogs photo,11,pupper,3780,895
746131877086527488,2016-06-24,twitter,rateDogs photo,10,None,7354,2401
746369468511756288,2016-06-24,twitter,rateDogs photo,9,None,6590,1800
746507379341139972,2016-06-25,twitter,rateDogs photo,10,None,4942,1174
746542875601690625,2016-06-25,vine,rateDogs vine,11,floofer,5366,2037
746726898085036033,2016-06-25,twitter,rateDogs photo,12,None,6437,1952
746757706116112384,2016-06-25,vine,rateDogs vine,11,None,10198,4244
746790600704425984,2016-06-25,twitter,rateDogs photo,10,None,5185,1735
746872823977771008,2016-06-26,twitter,rateDogs photo,11,None,6385,2346
747103485104099331,2016-06-26,twitter,rateDogs photo,11,None,10223,4367
747204161125646336,2016-06-26,twitter,rateDogs photo,10,None,3606,1002
747219827526344708,2016-06-27,twitter,rateDogs photo,11,None,5634,1726
747439450712596480,2016-06-27,vine,rateDogs vine,12,None,5802,2097
747461612269887489,2016-06-27,twitter,rateDogs photo,10,None,4126,1132
747512671126323200,2016-06-27,twitter,rateDogs photo,10,None,5927,1731
747594051852075008,2016-06-28,twitter,rateDogs photo,11,None,3938,1151
747600769478692864,2016-06-28,twitter,rateDogs photo,10,None,2478,599
747648653817413632,2016-06-28,vine,rateDogs vine,12,None,13762,6378
747816857231626240,2016-06-28,twitter,rateDogs photo,4,None,5180,1270
747844099428986880,2016-06-28,twitter,rateDogs photo,11,None,2998,818
747885874273214464,2016-06-28,twitter,rateDogs photo,8,None,3155,1083
747933425676525569,2016-06-28,twitter,rateDogs photo,11,None,7077,2791
747963614829678593,2016-06-29,twitter,rateDogs photo,10,pupper,6192,2350
748220828303695873,2016-06-29,vine,rateDogs vine,13,None,15082,8513
748307329658011649,2016-06-30,twitter,rateDogs photo,7,None,3920,781
748324050481647620,2016-06-30,twitter,rateDogs photo,11,None,3963,838
748337862848962560,2016-06-30,vine,rateDogs vine,13,pupper,8230,4512
748346686624440324,2016-06-30,twitter,rateDogs photo,10,None,5583,1346
748568946752774144,2016-06-30,twitter,rateDogs video,12,None,2325,731
748575535303884801,2016-06-30,twitter,rateDogs photo,6,pupper,6485,2181
748692773788876800,2016-07-01,twitter,rateDogs photo,10,doggo,4525,1453
748699167502000129,2016-07-01,twitter,rateDogs photo,11,None,5069,1755
748705597323898880,2016-07-01,twitter,rateDogs video,13,None,2954,1036
748932637671223296,2016-07-01,twitter,rateDogs photo,13,doggo,6246,2469
748977405889503236,2016-07-01,twitter,rateDogs photo,10,None,11469,3731
749036806121881602,2016-07-02,twitter,rateDogs photo,8,doggo,3312,852
749064354620928000,2016-07-02,twitter,rateDogs photo,11,None,5114,1652
749075273010798592,2016-07-02,vine,rateDogs vine,11,doggo,6161,2265
749317047558017024,2016-07-02,twitter,rateDogs video,12,floofer,5866,2426
749395845976588288,2016-07-03,twitter,rateDogs photo,10,None,9202,3792
749403093750648834,2016-07-03,twitter,rateDogs photo,10,None,2808,601
749417653287129088,2016-07-03,twitter,rateDogs photo,11,pupper,6528,1826
749774190421639168,2016-07-04,twitter,rateDogs photo,12,None,4970,1434
749996283729883136,2016-07-04,twitter,rateDogs photo,12,None,3230,883
750011400160841729,2016-07-04,twitter,rateDogs photo,11,doggo,3468,997
750026558547456000,2016-07-04,twitter,rateDogs photo,10,None,2901,866
750041628174217216,2016-07-04,twitter,rateDogs photo,13,None,3397,677
750056684286914561,2016-07-04,twitter,rateDogs photo,11,None,3352,978
750071704093859840,2016-07-04,twitter,rateDogs photo,10,pupper,8398,3657
750086836815486976,2016-07-04,twitter,rateDogs photo,12,None,2319,598
750101899009982464,2016-07-04,twitter,rateDogs photo,11,None,3252,921
750117059602808832,2016-07-05,twitter,rateDogs photo,10,None,4616,1425
750132105863102464,2016-07-05,twitter,rateDogs photo,11,None,3884,1393
750147208377409536,2016-07-05,twitter,rateDogs photo,13,None,3311,1060
750383411068534784,2016-07-05,twitter,rateDogs photo,9,pupper,4859,1243
750429297815552001,2016-07-05,twitter,rateDogs photo,12,None,14104,4732
750506206503038976,2016-07-06,twitter,rateDogs photo,8,pupper,4776,1263
750719632563142656,2016-07-06,twitter,rateDogs photo,12,None,14145,5533
750868782890057730,2016-07-07,twitter,rateDogs photo,11,pupper,5126,1520
751132876104687617,2016-07-07,twitter,rateDogs photo,10,puppo,5442,1432
751205363882532864,2016-07-08,twitter,rateDogs photo,12,None,6761,2011
751251247299190784,2016-07-08,twitter,rateDogs video,10,None,13389,6443
751456908746354688,2016-07-08,twitter,rateDogs video,12,pupper,3424,1091
751538714308972544,2016-07-08,twitter,rateDogs photo,10,None,5396,1393
751583847268179968,2016-07-09,twitter,rateDogs photo,5,pupper,4725,1227
751598357617971201,2016-07-09,twitter,rateDogs photo,13,None,8456,3320
751793661361422336,2016-07-09,vine,rateDogs vine,11,None,6277,3203
751830394383790080,2016-07-09,twitter,rateDogs photo,12,None,6210,2150
751937170840121344,2016-07-10,twitter,rateDogs photo,11,None,5585,1474
751950017322246144,2016-07-10,vine,rateDogs vine,13,pupper,3299,1021
752173152931807232,2016-07-10,twitter,rateDogs photo,12,None,6376,2029
752334515931054080,2016-07-11,twitter,rateDogs video,8,doggo,4089,1210
752519690950500352,2016-07-11,twitter,rateDogs photo,11,puppo,7903,3775
752568224206688256,2016-07-11,vine,rateDogs vine,9,doggo,5942,2510
752660715232722944,2016-07-12,twitter,rateDogs photo,10,doggo,4727,1729
752682090207055872,2016-07-12,twitter,rateDogs photo,10,doggo,6430,1764
752917284578922496,2016-07-12,twitter,rateDogs photo,11,None,7367,1726
752932432744185856,2016-07-12,vine,rateDogs vine,12,None,13528,7484
753026973505581056,2016-07-13,twitter,rateDogs photo,10,None,4173,1070
753039830821511168,2016-07-13,vine,rateDogs vine,13,None,39766,23002
753294487569522689,2016-07-13,twitter,rateDogs photo,11,None,3645,1150
753375668877008896,2016-07-13,twitter,rateDogs photo,8,None,8171,2562
753398408988139520,2016-07-14,twitter,rateDogs video,12,None,6213,2107
753420520834629632,2016-07-14,twitter,rateDogs video,11,doggo,8482,3912
753655901052166144,2016-07-14,twitter,rateDogs photo,10,None,6272,2393
754120377874386944,2016-07-16,twitter,rateDogs photo,10,None,8399,2564
754449512966619136,2016-07-16,twitter,rateDogs photo,11,None,4017,810
754482103782404096,2016-07-17,twitter,rateDogs video,10,None,5696,2139
754747087846248448,2016-07-17,twitter,rateDogs photo,12,None,2762,575
754856583969079297,2016-07-18,twitter,rateDogs photo,11,None,7376,2771
755110668769038337,2016-07-18,twitter,rateDogs video,13,None,22772,12159
755206590534418437,2016-07-19,twitter,rateDogs photo,14,doggo,17657,5912
755955933503782912,2016-07-21,twitter,rateDogs video,12,pupper,7876,3172
756275833623502848,2016-07-21,twitter,rateDogs photo,10,puppo,6916,1686
756288534030475264,2016-07-22,twitter,rateDogs photo,12,None,45803,19221
756303284449767430,2016-07-22,twitter,rateDogs photo,11,None,4245,1192
756526248105566208,2016-07-22,twitter,rateDogs photo,13,doggo,11162,3977
756651752796094464,2016-07-23,twitter,rateDogs photo,11,None,5445,1453
756939218950160384,2016-07-23,twitter,rateDogs photo,12,pupper,7125,2208
756998049151549440,2016-07-23,twitter,rateDogs photo,11,None,6723,2188
757354760399941633,2016-07-24,twitter,rateDogs photo,8,None,4842,1563
757393109802180609,2016-07-25,twitter,rateDogs photo,10,doggo,6264,1921
757400162377592832,2016-07-25,twitter,rateDogs photo,13,None,16263,7511
757596066325864448,2016-07-25,twitter,rateDogs photo,4,None,4667,1168
757611664640446465,2016-07-25,twitter,rateDogs photo,12,None,4879,1229
757725642876129280,2016-07-25,twitter,rateDogs photo,11,None,4862,1339
757741869644341248,2016-07-26,twitter,rateDogs photo,10,None,7394,3574
758041019896193024,2016-07-26,twitter,rateDogs photo,9,None,2909,414
758099635764359168,2016-07-27,vine,rateDogs vine,13,None,20620,11078
758355060040593408,2016-07-27,twitter,rateDogs photo,11,None,3676,1193
758405701903519748,2016-07-27,twitter,rateDogs photo,10,None,5579,2113
758467244762497024,2016-07-28,twitter,rateDogs video,11,None,5151,2451
758474966123810816,2016-07-28,twitter,rateDogs photo,11,None,4097,1088
758740312047005698,2016-07-28,twitter,rateDogs photo,12,None,6140,1755
758828659922702336,2016-07-29,twitter,rateDogs photo,13,doggo,11986,4211
758854675097526272,2016-07-29,twitter,rateDogs photo,11,None,3809,985
759047813560868866,2016-07-29,twitter,rateDogs photo,11,None,7002,2220
759099523532779520,2016-07-29,twitter,rateDogs photo,7,None,15607,4611
759197388317847553,2016-07-30,twitter,rateDogs photo,12,None,6504,2135
759446261539934208,2016-07-30,twitter,external twitter post,10,None,1791,537
759447681597108224,2016-07-30,twitter,rateDogs photo,11,None,9125,2702
759557299618865152,2016-07-31,twitter,rateDogs photo,10,None,5050,1292
759793422261743616,2016-07-31,twitter,rateDogs photo,12,pupper,6400,2098
759846353224826880,2016-07-31,twitter,rateDogs photo,11,None,7219,2186
759923798737051648,2016-08-01,twitter,rateDogs photo,10,None,15767,6260
759943073749200896,2016-08-01,vine,rateDogs vine,12,pupper,6379,2307
760190180481531904,2016-08-01,twitter,rateDogs photo,10,None,6120,1995
760252756032651264,2016-08-01,twitter,rateDogs photo,4,None,4228,951
760290219849637889,2016-08-02,twitter,rateDogs video,13,None,28761,12645
760521673607086080,2016-08-02,vine,rateDogs vine,12,doggo,4543,1539
760539183865880579,2016-08-02,twitter,rateDogs photo,12,None,8136,3992
760641137271070720,2016-08-03,twitter,rateDogs photo,12,None,5314,1421
760656994973933572,2016-08-03,twitter,rateDogs photo,11,None,7103,2118
760893934457552897,2016-08-03,twitter,rateDogs photo,11,doggo,4098,1070
761004547850530816,2016-08-04,twitter,rateDogs photo,11,None,12123,3814
761227390836215808,2016-08-04,twitter,rateDogs photo,10,None,5711,1711
761292947749015552,2016-08-04,twitter,rateDogs photo,11,None,4805,1213
761334018830917632,2016-08-04,twitter,rateDogs photo,10,None,5605,1602
761599872357261312,2016-08-05,twitter,rateDogs photo,11,None,4434,1296
761672994376806400,2016-08-05,twitter,rateDogs video,10,None,53225,32000
761745352076779520,2016-08-06,twitter,rateDogs photo,11,None,4575,945
761976711479193600,2016-08-06,twitter,rateDogs photo,12,None,5817,2228
762035686371364864,2016-08-06,twitter,rateDogs video,14,None,34383,17209
762316489655476224,2016-08-07,twitter,rateDogs photo,11,None,5187,1246
762464539388485633,2016-08-08,twitter,rateDogs photo,12,None,11126,4651
762471784394268675,2016-08-08,twitter,rateDogs video,12,None,12152,7185
762699858130116608,2016-08-08,twitter,rateDogs photo,11,None,13099,3996
763103485927849985,2016-08-09,twitter,rateDogs photo,10,None,7912,2505
763183847194451968,2016-08-10,twitter,rateDogs photo,8,None,5821,1632
763837565564780549,2016-08-11,twitter,rateDogs photo,11,None,13567,4606
764259802650378240,2016-08-13,twitter,rateDogs photo,10,None,6512,1678
764857477905154048,2016-08-14,twitter,rateDogs photo,12,None,6899,1954
765222098633691136,2016-08-15,twitter,rateDogs photo,10,None,12500,3730
765371061932261376,2016-08-16,twitter,rateDogs photo,11,pupper,7619,2374
765395769549590528,2016-08-16,twitter,rateDogs photo,13,None,28353,3742
765669560888528897,2016-08-16,twitter,rateDogs photo,12,None,5580,1346
765719909049503744,2016-08-17,twitter,rateDogs photo,12,None,7787,2381
766008592277377025,2016-08-17,twitter,rateDogs photo,11,None,4017,546
766069199026450432,2016-08-18,twitter,rateDogs photo,12,None,4603,960
766313316352462849,2016-08-18,twitter,rateDogs photo,12,None,7300,2083
766423258543644672,2016-08-18,twitter,rateDogs photo,9,None,6483,1760
766693177336135680,2016-08-19,twitter,rateDogs photo,11,None,4336,873
766793450729734144,2016-08-20,twitter,rateDogs photo,10,None,5471,1501
767122157629476866,2016-08-20,twitter,rateDogs photo,13,None,10884,3152
767191397493538821,2016-08-21,twitter,rateDogs photo,13,doggo,13235,4218
767500508068192258,2016-08-21,twitter,rateDogs photo,12,None,8057,2575
767754930266464257,2016-08-22,twitter,rateDogs photo,11,None,17241,5959
767884188863397888,2016-08-23,twitter,rateDogs photo,10,None,5109,1551
768193404517830656,2016-08-23,twitter,rateDogs photo,8,doggo,11734,3909
768473857036525572,2016-08-24,twitter,rateDogs photo,11,None,14661,3794
768596291618299904,2016-08-24,twitter,rateDogs photo,12,None,5409,1410
768609597686943744,2016-08-25,twitter,rateDogs photo,10,None,4437,1338
768855141948723200,2016-08-25,twitter,rateDogs photo,11,None,4526,986
768970937022709760,2016-08-26,twitter,rateDogs video,12,None,15525,7239
769212283578875904,2016-08-26,twitter,rateDogs photo,12,None,5807,1898
769695466921623552,2016-08-28,twitter,rateDogs photo,13,None,6884,1838
769940425801170949,2016-08-28,twitter,rateDogs photo,12,None,33891,10674
770069151037685760,2016-08-29,twitter,rateDogs photo,10,None,8163,2549
770293558247038976,2016-08-29,twitter,rateDogs photo,10,None,6719,1650
770414278348247044,2016-08-30,twitter,rateDogs photo,11,None,6777,2274
770655142660169732,2016-08-30,twitter,rateDogs photo,11,None,7897,1926
770772759874076672,2016-08-30,twitter,rateDogs photo,11,None,5589,1568
770787852854652928,2016-08-31,twitter,rateDogs photo,10,None,5348,1356
771014301343748096,2016-08-31,twitter,rateDogs photo,7,None,7411,1830
771102124360998913,2016-08-31,twitter,rateDogs photo,12,None,6711,1587
771136648247640064,2016-09-01,twitter,rateDogs photo,11,None,9911,3233
771380798096281600,2016-09-01,twitter,rateDogs photo,11,None,11346,5651
771500966810099713,2016-09-02,twitter,rateDogs photo,12,None,8912,2899
771770456517009408,2016-09-02,twitter,rateDogs photo,11,None,12949,3761
771908950375665664,2016-09-03,twitter,external twitter post,13,doggo,7085,2101
772102971039580160,2016-09-03,twitter,rateDogs photo,11,None,4315,1021
772114945936949249,2016-09-03,twitter,rateDogs photo,10,None,2915,522
772117678702071809,2016-09-03,twitter,rateDogs photo,12,None,4030,810
772152991789019136,2016-09-03,twitter,rateDogs photo,10,None,4068,1242
772193107915964416,2016-09-03,twitter,rateDogs photo,12,pupper,6480,1536
772581559778025472,2016-09-04,twitter,rateDogs photo,10,None,6977,1878
772826264096874500,2016-09-05,twitter,rateDogs photo,11,None,8597,2577
772877495989305348,2016-09-05,twitter,rateDogs video,11,doggo,9265,4298
773191612633579521,2016-09-06,twitter,rateDogs photo,12,None,10776,4557
773247561583001600,2016-09-06,twitter,rateDogs photo,10,None,10140,3559
773308824254029826,2016-09-06,twitter,rateDogs photo,12,None,25041,8277
773547596996571136,2016-09-07,twitter,rateDogs photo,11,pupper,23806,6835
773670353721753600,2016-09-07,twitter,rateDogs photo,10,None,5745,1439
773704687002451968,2016-09-08,twitter,rateDogs photo,12,None,7117,1820
773922284943896577,2016-09-08,twitter,rateDogs photo,12,None,6899,1918
773985732834758656,2016-09-08,twitter,rateDogs photo,11,pupper,11582,4313
774314403806253056,2016-09-09,twitter,rateDogs photo,14,None,23478,6196
774639387460112384,2016-09-10,twitter,rateDogs photo,10,None,7239,1925
774757898236878852,2016-09-10,twitter,rateDogs photo,12,None,9211,1962
775085132600442880,2016-09-11,twitter,rateDogs photo,13,None,16778,5247
775350846108426240,2016-09-12,vine,rateDogs vine,12,None,10965,4352
775364825476165632,2016-09-12,twitter,rateDogs photo,11,doggo,8024,3313
775729183532220416,2016-09-13,twitter,rateDogs photo,13,None,13943,5081
775733305207554048,2016-09-13,twitter,rateDogs photo,11,doggo,14948,4450
775842724423557120,2016-09-13,twitter,rateDogs photo,12,None,12655,2979
776088319444877312,2016-09-14,twitter,rateDogs photo,10,None,1983,168
776113305656188928,2016-09-14,twitter,rateDogs photo,11,pupper,12691,4834
776201521193218049,2016-09-14,twitter,rateDogs photo,10,None,10357,2798
776218204058357768,2016-09-15,twitter,rateDogs photo,13,floofer,32405,17720
776477788987613185,2016-09-15,twitter,rateDogs photo,11,pupper,9570,3119
776813020089548800,2016-09-16,twitter,rateDogs photo,12,None,5262,1341
777189768882946048,2016-09-17,twitter,rateDogs photo,12,None,15468,4810
777621514455814149,2016-09-18,twitter,rateDogs photo,12,None,9478,2770
777684233540206592,2016-09-19,twitter,rateDogs photo,12,None,12130,3272
777885040357281792,2016-09-19,twitter,rateDogs photo,3,None,6877,1823
778027034220126208,2016-09-20,twitter,rateDogs photo,11,pupper,7092,1807
778039087836069888,2016-09-20,twitter,rateDogs photo,12,pupper,9161,2935
778286810187399168,2016-09-20,twitter,rateDogs photo,11,None,11226,3685
778383385161035776,2016-09-21,twitter,rateDogs photo,13,None,6315,1225
778408200802557953,2016-09-21,twitter,rateDogs photo,14,None,14747,4840
778624900596654080,2016-09-21,twitter,rateDogs photo,11,None,5018,1125
778650543019483137,2016-09-21,twitter,rateDogs photo,10,None,6244,1664
778748913645780993,2016-09-22,twitter,rateDogs photo,11,None,7459,1485
778990705243029504,2016-09-22,twitter,rateDogs photo,11,None,21669,8106
779056095788752897,2016-09-22,twitter,rateDogs photo,13,None,16002,5036
779123168116150273,2016-09-23,twitter,rateDogs photo,12,None,12771,4053
779377524342161408,2016-09-23,twitter,rateDogs video,12,pupper,9550,3459
779834332596887552,2016-09-25,twitter,rateDogs photo,11,None,20566,7891
780074436359819264,2016-09-25,vine,rateDogs vine,10,doggo,13251,5562
780192070812196864,2016-09-25,twitter,rateDogs photo,11,None,9418,2488
780459368902959104,2016-09-26,twitter,rateDogs photo,11,None,5707,1184
780543529827336192,2016-09-26,twitter,rateDogs photo,12,None,6814,1930
780601303617732608,2016-09-27,twitter,rateDogs photo,12,None,13065,3705
780800785462489090,2016-09-27,twitter,rateDogs photo,11,None,5973,1446
780858289093574656,2016-09-27,twitter,rateDogs photo,10,None,7784,2219
780931614150983680,2016-09-28,twitter,rateDogs photo,13,puppo,23418,8180
781163403222056960,2016-09-28,twitter,rateDogs photo,10,None,10563,3035
781251288990355457,2016-09-28,twitter,rateDogs photo,11,None,9126,2340
781308096455073793,2016-09-29,vine,rateDogs vine,12,pupper,7723,2834
781524693396357120,2016-09-29,twitter,rateDogs photo,12,None,22463,6181
781655249211752448,2016-09-30,vine,rateDogs vine,11,doggo,4335,1250
781661882474196992,2016-09-30,twitter,rateDogs photo,5,None,11306,3013
781955203444699136,2016-09-30,twitter,rateDogs photo,11,None,12021,3742
782305867769217024,2016-10-01,twitter,rateDogs photo,12,doggo,18056,6203
782598640137187329,2016-10-02,twitter,rateDogs photo,11,None,8425,2092
782722598790725632,2016-10-02,twitter,rateDogs photo,10,None,18679,6014
782747134529531904,2016-10-03,twitter,rateDogs photo,11,doggo,8084,1556
782969140009107456,2016-10-03,twitter,rateDogs photo,12,None,26146,8207
783085703974514689,2016-10-03,twitter,rateDogs photo,11,None,8817,2475
783334639985389568,2016-10-04,twitter,rateDogs photo,12,None,31668,13073
783391753726550016,2016-10-04,twitter,rateDogs photo,13,None,18305,6152
783466772167098368,2016-10-05,twitter,rateDogs photo,11,None,9164,2513
783695101801398276,2016-10-05,twitter,rateDogs photo,12,None,11310,3589
783821107061198850,2016-10-06,twitter,rateDogs photo,12,None,7982,2198
783839966405230592,2016-10-06,twitter,rateDogs photo,13,None,32596,12059
784057939640352768,2016-10-06,vine,rateDogs vine,12,None,32424,12445
784183165795655680,2016-10-07,vine,rateDogs vine,12,puppo,21796,9000
784431430411685888,2016-10-07,twitter,rateDogs photo,12,None,6168,1429
784517518371221505,2016-10-07,twitter,rateDogs photo,11,None,9727,2830
784826020293709826,2016-10-08,twitter,rateDogs photo,13,None,10984,3589
785170936622350336,2016-10-09,twitter,rateDogs photo,11,None,13118,5428
785264754247995392,2016-10-09,twitter,rateDogs photo,12,None,7873,1830
785533386513321988,2016-10-10,twitter,rateDogs photo,11,None,9883,2243
785639753186217984,2016-10-11,twitter,rateDogs photo,10,pupper,8480,2471
785872687017132033,2016-10-11,twitter,rateDogs video,12,None,7252,2032
785927819176054784,2016-10-11,twitter,rateDogs photo,12,None,12331,3532
786233965241827333,2016-10-12,twitter,rateDogs photo,11,None,16622,5344
786286427768250368,2016-10-12,vine,rateDogs vine,12,None,8652,3196
786363235746385920,2016-10-13,twitter,rateDogs photo,13,doggo,11823,3915
786595970293370880,2016-10-13,twitter,rateDogs photo,11,None,10199,3460
786664955043049472,2016-10-13,twitter,rateDogs photo,12,None,11573,2867
786709082849828864,2016-10-13,twitter,rateDogs photo,10,None,19744,6795
786963064373534720,2016-10-14,twitter,rateDogs photo,12,None,28849,8931
787322443945877504,2016-10-15,twitter,rateDogs photo,10,None,8451,1949
